"restaurant name",city,"aggregate rating",rating_rnk
"Kake Di Hatti Punjabi Khana","New Delhi",0,33
"Kaushal Dhaba","New Delhi",0,33
"Khan Foods","New Delhi",0,33
"Kumar Sweet House","New Delhi",0,33
"Negi Restaurant","New Delhi",0,33
"Old Delhi Food Factory","New Delhi",0,33
"Parantha Point","New Delhi",0,33
"R.P.W Pizza","New Delhi",0,33
"Rajdhani Restaurant","New Delhi",0,33
"Roll's World","New Delhi",0,33
"Shree Krishna Dhaba","New Delhi",0,33
"Taj Chicken Point","New Delhi",0,33
"RR China Tawun","New Delhi",0,33
"Chicken Biryani Centre","New Delhi",0,33
"Ekta Restaurant","New Delhi",0,33
"Garam Masala","New Delhi",0,33
"Gulati Food Corner","New Delhi",0,33
"Kolkatta Kathi Roll","New Delhi",0,33
"Muradabadi Shahi Biryani & Chicken Corner","New Delhi",0,33
"Rara Dragon","New Delhi",0,33
Milko's,"New Delhi",0,33
"Mom's Bake","New Delhi",0,33
"RV Restaurant","New Delhi",0,33
"Turning Point Fast Food","New Delhi",0,33
"Best Biryani","New Delhi",0,33
"Derawal Soda Fountain","New Delhi",0,33
"Eat & Gulp","New Delhi",0,33
"L.N Live Kitchen","New Delhi",0,33
"Papa Buns","New Delhi",0,33
"Preet Fast Foods","New Delhi",0,33
"Sikkim Chinese Food","New Delhi",0,33
"Tawa King","New Delhi",0,33
"The Pork Shop","New Delhi",0,33
TiffinToons,"New Delhi",0,33
"Vaishno Rasoi","New Delhi",0,33
"Aggarwal Sweet Corner","New Delhi",0,33
"Amritsari Naan Hut","New Delhi",0,33
"Annapurna Bhojnalaya","New Delhi",0,33
Asia,"New Delhi",0,33
"Bablu Chinese Food","New Delhi",0,33
"Bikaner Rasoi","New Delhi",0,33
"Crazzy Bite","New Delhi",0,33
"Da Pizza Farm","New Delhi",0,33
"Dada Ka","New Delhi",0,33
"Friends N Foods","New Delhi",0,33
"Hot N Fresh Pizza","New Delhi",0,33
"Kake Di Chap","New Delhi",0,33
"Kathi Junction","New Delhi",0,33
KSG,"New Delhi",0,33
"Mahavrer Chap Express","New Delhi",0,33
"Mamma Drools","New Delhi",0,33
"Pawan Foods","New Delhi",0,33
"Pizza Hub","New Delhi",0,33
"Prem Rasoi","New Delhi",0,33
"Sanjha Chulah Babe Da","New Delhi",0,33
"Shakun Cook-Du-Ku","New Delhi",0,33
"The Taste of Punjab","New Delhi",0,33
"Vaishno Bhojanalaya","New Delhi",0,33
"Wrap N Roll","New Delhi",0,33
"Zaika-E-Chaap Express","New Delhi",0,33
"Tibb's Frankie","New Delhi",0,33
Meatwale.com,"New Delhi",0,33
"17 Degree Food Service","New Delhi",0,33
"Aggarwal Eating Point","New Delhi",0,33
"Al- Laziz","New Delhi",0,33
"Al- Sheikh","New Delhi",0,33
"Anupama Sweets & Restaurant","New Delhi",0,33
Aurangzeb,"New Delhi",0,33
"Da Pizza Corner","New Delhi",0,33
"Delhi Food Adda","New Delhi",0,33
"Delhi Lazeez","New Delhi",0,33
"Delhi Pizza Corner","New Delhi",0,33
"Dessert Carte","New Delhi",0,33
"Firangi Mithai","New Delhi",0,33
"Ghar Ka Khana","New Delhi",0,33
"Heera Chicken Corner","New Delhi",0,33
"Jagram Dhaba","New Delhi",0,33
Janaab,"New Delhi",0,33
"K.K. Fast Food Service","New Delhi",0,33
"Kasur Khyon","New Delhi",0,33
"Kitchen King","New Delhi",0,33
"Laziz Chinese Fast Food","New Delhi",0,33
"Munch Brunch Cafe","New Delhi",0,33
"Piyu Fast Food","New Delhi",0,33
"Punjabi Tandoor","New Delhi",0,33
"Roll Corner","New Delhi",0,33
Sher-e-Punjab,"New Delhi",0,33
"Test Restaruants for Medio","New Delhi",0,33
"Uncle Sam","New Delhi",0,33
"Vijay Store","New Delhi",0,33
"Viya Cupcakery","New Delhi",0,33
"Zaika Muradabadi","New Delhi",0,33
Hardwari,"New Delhi",0,33
"Johny's Vada Pav","New Delhi",0,33
"My Kind Of Cafe","New Delhi",0,33
"Panchratna Thali","New Delhi",0,33
"Punjabi Rasoi","New Delhi",0,33
Shisha,"New Delhi",0,33
"Snacks and More","New Delhi",0,33
"Swag Cafe","New Delhi",0,33
"The Pink Whisk","New Delhi",0,33
Nando's,"New Delhi",0,33
"Gupta's Food Point","New Delhi",0,33
"Dilli Grillz","New Delhi",0,33
Foodies,"New Delhi",0,33
Giani's,"New Delhi",0,33
"Baweja's Haandi","New Delhi",0,33
"Chaman Dhaba","New Delhi",0,33
"Insane Foods","New Delhi",0,33
"Jo Jo Chinese Fast Food","New Delhi",0,33
"Kailash Vaishno Dhaba","New Delhi",0,33
"Khurana Eating Point","New Delhi",0,33
"Lots of Food","New Delhi",0,33
"Madras Cafe","New Delhi",0,33
"Parantha on Call","New Delhi",0,33
"Pompas Chicken","New Delhi",0,33
"Prem Ji Delhi Wale","New Delhi",0,33
"Punjabi Tandoori Tikka","New Delhi",0,33
"Punjabi's Veg Grill","New Delhi",0,33
"Shree Banke Foods","New Delhi",0,33
Singh's,"New Delhi",0,33
"Soya Twist","New Delhi",0,33
"Spice Studio","New Delhi",0,33
"Tandoori Tadka","New Delhi",0,33
"Tasty Tandoor","New Delhi",0,33
"The Square Meal","New Delhi",0,33
"Aazad Chicken Corner","New Delhi",0,33
Chaipiyoji,"New Delhi",0,33
Chatkara,"New Delhi",0,33
"HoG - House of Goodies","New Delhi",0,33
"Kettle & Kegs","New Delhi",0,33
"Krishna Juice & Shakes Corner","New Delhi",0,33
Momolicious,"New Delhi",0,33
"Pastry Palace","New Delhi",0,33
"South Gate","New Delhi",0,33
"Sweet Bakes","New Delhi",0,33
"Sweet Sensations","New Delhi",0,33
"The Pirates Of China Town","New Delhi",0,33
"Apna Punjabi Zayka","New Delhi",0,33
"Best Biryani Centre","New Delhi",0,33
"Delhi Chaat Bhandar","New Delhi",0,33
Encounter,"New Delhi",0,33
Flavour's,"New Delhi",0,33
"Food Adda","New Delhi",0,33
"Friends Fast Food","New Delhi",0,33
"Hot & Pot","New Delhi",0,33
"Lucky Corner Shop","New Delhi",0,33
"Mahesh Shudh Vaishno Bhojanalya","New Delhi",0,33
"Piper's & Grill - The Night Chef","New Delhi",0,33
"RAM-G Samose Wale","New Delhi",0,33
"Shubham Vaishno Bhojanalya","New Delhi",0,33
"Shudh Vaishno Bhojanalaya","New Delhi",0,33
"Shudh Vaishno Dhaba","New Delhi",0,33
"Singh Chicken","New Delhi",0,33
"Spezia Deliveries","New Delhi",0,33
TAG,"New Delhi",0,33
UFO,"New Delhi",0,33
"Urban Patty House","New Delhi",0,33
"Aap Ki Khatir","New Delhi",0,33
"Aggarwal Sweets","New Delhi",0,33
"Amul Ice-Cream Parlour","New Delhi",0,33
"Chaat King","New Delhi",0,33
"Cherry Berry","New Delhi",0,33
"Flavours Kitchen","New Delhi",0,33
"Hook Up","New Delhi",0,33
"Jnm Mama Mafia","New Delhi",0,33
Kitchen199,"New Delhi",0,33
Noddy's,"New Delhi",0,33
"Om Ji Bhature Wale","New Delhi",0,33
"Peshawari Mehel","New Delhi",0,33
"Republic of Chicken","New Delhi",0,33
"Shri Radhe","New Delhi",0,33
"Spices Affair","New Delhi",0,33
"34 Park Street Lane","New Delhi",0,33
"Adda The Spice Affair","New Delhi",0,33
"All About Food","New Delhi",0,33
"Bombay Pao Bhaji","New Delhi",0,33
"Brown House Cafe","New Delhi",0,33
"Chinese Hutt","New Delhi",0,33
"Desi Tadka","New Delhi",0,33
"Food Daddy","New Delhi",0,33
"Front Food Corner","New Delhi",0,33
"Gupta's Vegetarian Paradise","New Delhi",0,33
"Hot Kathi Roll","New Delhi",0,33
"House Of Chocolate","New Delhi",0,33
Jaisons,"New Delhi",0,33
"Sher -E- Punjab","New Delhi",0,33
"Shi Cafe","New Delhi",0,33
"Sri Balaji","New Delhi",0,33
"Zaika Kathi Roll","New Delhi",0,33
"Curry Capital - Hotel Classic Diplomat","New Delhi",0,33
"Viceroy Bar - Hotel Classic Diplomat","New Delhi",0,33
"The Grand Kitchen","New Delhi",0,33
"Frugurpop-  ibis New Delhi","New Delhi",0,33
"New Classic Kitchen","New Delhi",0,33
"Kashmiri Hills Wazwan","New Delhi",0,33
"Mirch Masala Restaurant","New Delhi",0,33
"Shree Rathnam","New Delhi",0,33
Chakhna,"New Delhi",0,33
"Choco-House Chocolatiers","New Delhi",0,33
"D Brown Affairs","New Delhi",0,33
"Daya Sagar","New Delhi",0,33
"Food Code 99","New Delhi",0,33
"Foodie Singh","New Delhi",0,33
"Gluten Free by Deepika","New Delhi",0,33
"Jain Restaurant","New Delhi",0,33
"Kesariya Sweets","New Delhi",0,33
"KG Confectionery and Pastry Shop","New Delhi",0,33
"Krishna Da Dhaba","New Delhi",0,33
"Little Cup Cake","New Delhi",0,33
"New Kovilakam Restaurant","New Delhi",0,33
"Nice Food Corner","New Delhi",0,33
"Radhey Radhey Foods","New Delhi",0,33
"Schezwan Bakery","New Delhi",0,33
"Shama Muradabadi Chicken Corner","New Delhi",0,33
"Starve Stalkers","New Delhi",0,33
"Tava & Tandoor","New Delhi",0,33
"Bikaner Sweets","New Delhi",0,33
"Bittoo Murge Wala","New Delhi",0,33
"Jalebi Wala","New Delhi",0,33
"Just Parkash","New Delhi",0,33
"Kwality Sweet Corner","New Delhi",0,33
"Mohan Chaat Corner","New Delhi",0,33
"Mr. Momo","New Delhi",0,33
"Pishori Chicken Corner","New Delhi",0,33
"Punjab Patiyala Sahi","New Delhi",0,33
"Shama Chicken Corner","New Delhi",0,33
"Wah G Wah","New Delhi",0,33
Al-Nawab,"New Delhi",0,33
"Ameer Sweets House","New Delhi",0,33
"Anwar Food Corner","New Delhi",0,33
"Fish Point","New Delhi",0,33
"Golden Bakery","New Delhi",0,33
"Hotel Maidah","New Delhi",0,33
"Lahori Food","New Delhi",0,33
"Majlis Foods","New Delhi",0,33
"Bhashi Caterers","New Delhi",0,33
"Birbal Ji Dhaba","New Delhi",0,33
"Chaap Express","New Delhi",0,33
Daawat-e-Mehak,"New Delhi",0,33
"Delhi Biryani Hut","New Delhi",0,33
"K. B. Eating Point","New Delhi",0,33
"Kashmiri Wazwan","New Delhi",0,33
"Maan Singh Halwai","New Delhi",0,33
"Mughlai Darbar Muradabadi","New Delhi",0,33
"P.S. Chinese & Thai Food","New Delhi",0,33
"Pak Afghan Restaurant","New Delhi",0,33
"Pakeeza Restaurants","New Delhi",0,33
"Radhe Shyam Chole Bhature","New Delhi",0,33
"Sanjha Chulha","New Delhi",0,33
"Sardar A Pure Meat Shop","New Delhi",0,33
"Shahi Muradabadi & Hyderabadi","New Delhi",0,33
"Shankar Chinese Foods","New Delhi",0,33
"Shri Ram Sweets","New Delhi",0,33
"Subhash Punjabi Family Dhaba","New Delhi",0,33
"Tandoori Nature","New Delhi",0,33
"Tinker Koch","New Delhi",0,33
"Wakhra Swag","New Delhi",0,33
"Chill House Kafe","New Delhi",0,33
Connoisseur,"New Delhi",0,33
"Mahesh Chaat Corner","New Delhi",0,33
"Pind Balluchi","New Delhi",0,33
"Queen's Way","New Delhi",0,33
"Sea Lord","New Delhi",0,33
"Chai Mantra","New Delhi",0,33
"Amul Ice-Cream Parlour","New Delhi",0,33
"Sunny Restaurant & Tiffin","New Delhi",0,33
"Al-Malik Chicken Point","New Delhi",0,33
"Amul Sweets & Bakery","New Delhi",0,33
"Elements - Mapple Express","New Delhi",0,33
"Food 24","New Delhi",0,33
"Food Corner","New Delhi",0,33
"Food Master's Galley","New Delhi",0,33
"Habibi Express","New Delhi",0,33
"Hide Out Cafe","New Delhi",0,33
"Moriarty Delivers","New Delhi",0,33
"Bake Bite","New Delhi",0,33
"Chinese Chaat Corner","New Delhi",0,33
Chocofairies,"New Delhi",0,33
"Javed Chicken Corner","New Delhi",0,33
"Kamal Chicken","New Delhi",0,33
"Singh Chinese Fast Food","New Delhi",0,33
"Al Naseem Foods Shawarma","New Delhi",0,33
"Ganpati Bhoj","New Delhi",0,33
"Pandit Dhaba","New Delhi",0,33
"Red Chili Potato","New Delhi",0,33
"Cafe Coffee Day","New Delhi",0,33
Aalishaan,"New Delhi",0,33
"Amritsari Chaat Bhandar","New Delhi",0,33
"Bansal Foods","New Delhi",0,33
"Bhatia Chinese Food","New Delhi",0,33
"Break Fast Junction","New Delhi",0,33
"Breakfast Hut","New Delhi",0,33
"Buddy 's. Pizza","New Delhi",0,33
"Chai Garam","New Delhi",0,33
"Deepu Fish & Chicken","New Delhi",0,33
deliKitchen,"New Delhi",0,33
"Dial A Cake","New Delhi",0,33
"Fuel Diet Cafe","New Delhi",0,33
"GO CHATZ With Breadz","New Delhi",0,33
"Goldy Chat Bhandar","New Delhi",0,33
"Green Chick Chop","New Delhi",0,33
"Hungry Heights","New Delhi",0,33
Kebabish,"New Delhi",0,33
"Khalsa Dhaba","New Delhi",0,33
"Khanna's Hot Pizza","New Delhi",0,33
"Lets Eat Veg","New Delhi",0,33
"Mitra Da Dhabha","New Delhi",0,33
"Murliwala Bakers","New Delhi",0,33
"Panjabi Chic-Shoppe","New Delhi",0,33
"Raj Petha Bhandar","New Delhi",0,33
"Ramlal Sweets","New Delhi",0,33
"Sanjha Chula Baba Da","New Delhi",0,33
"Sri Krishna","New Delhi",0,33
"Sugandh Corner","New Delhi",0,33
"The Friends Cafe","New Delhi",0,33
"The Muffin Girl","New Delhi",0,33
"Burger Head Quarter BHQ","New Delhi",0,33
"Chez Jerome - Q Cafe","New Delhi",0,33
"Mr. Billiken","New Delhi",0,33
"Mulligan Cafe","New Delhi",0,33
"Naya Adda","New Delhi",0,33
"OCD - Online Cake Delivery","New Delhi",0,33
"Puja Sandwich House","New Delhi",0,33
Al-Rihan,"New Delhi",0,33
"All Day 99","New Delhi",0,33
"Anna Dosa","New Delhi",0,33
"Chick Chicken House","New Delhi",0,33
"Chicken King","New Delhi",0,33
"Choco Kraft","New Delhi",0,33
"Cocoalicious Delights","New Delhi",0,33
FNV,"New Delhi",0,33
"Food En Vouge","New Delhi",0,33
"Food Junction","New Delhi",0,33
"Gian Ji Punjabi Dhaba","New Delhi",0,33
Govinda,"New Delhi",0,33
Intermission,"New Delhi",0,33
"Karma Cafe & Lounge","New Delhi",0,33
"Lotes Bakes","New Delhi",0,33
"New Anna Ka Dosa","New Delhi",0,33
"New Sethi's","New Delhi",0,33
"Punjab Sweets","New Delhi",0,33
"Shri Ram Dhaba","New Delhi",0,33
"Standard Punjabi Food","New Delhi",0,33
"Sunrise Bakery","New Delhi",0,33
"Taste of Spice","New Delhi",0,33
"The Celiac Kitchen","New Delhi",0,33
"K2 Multi Cuisine Restaurant","New Delhi",0,33
Bigbee,"New Delhi",0,33
"Delhi 6 Cafe","New Delhi",0,33
"Lala Ji Sweets","New Delhi",0,33
"MK's Chinese Food","New Delhi",0,33
"Nirvana The Divine Kitchen","New Delhi",0,33
Preechen,"New Delhi",0,33
"Chawla's Tandoori Junction","New Delhi",0,33
"Chennai Express Greens","New Delhi",0,33
"Omi Pizza","New Delhi",0,33
"South Indian & Chinese Fast Food","New Delhi",0,33
"The Khoj Cafe Restaurent","New Delhi",0,33
"Eywa by Saby @ Celeste","New Delhi",0,33
"Golden Bakery","New Delhi",0,33
"Krishan Sweets","New Delhi",0,33
"Rai Ji Caterers","New Delhi",0,33
"Szoun Chinese Food","New Delhi",0,33
"Yummy Mummy @ Delhi","New Delhi",0,33
"Aakash Sweets & Caterers","New Delhi",0,33
"Aapka Mangal Restaurant","New Delhi",0,33
Al-Karim,"New Delhi",0,33
"Apna Dhaba","New Delhi",0,33
"Burger Wala","New Delhi",0,33
"Cafe Highway","New Delhi",0,33
"Cake Point","New Delhi",0,33
"Chatori Zubaan Chur Chur Naan","New Delhi",0,33
"Coffee Shop","New Delhi",0,33
"Colonel's Kebabs & Curries","New Delhi",0,33
"Dhaba Cash 'n' Carry Kitchen Chur Chur Naan","New Delhi",0,33
"Dolphin - The Food Cafe","New Delhi",0,33
"First Treat Bakers","New Delhi",0,33
"Flavours Of Delhi","New Delhi",0,33
"Foresto Lawn & Restaurant","New Delhi",0,33
"Jain Sweets & Bakers","New Delhi",0,33
"JD's Restaurant","New Delhi",0,33
"Just Vada Pav","New Delhi",0,33
"Kaka De Dhaba","New Delhi",0,33
"Kolcata Bengali Dhaba","New Delhi",0,33
"Kukkuu Da Dhaba","New Delhi",0,33
"M&S Coffee Cafe","New Delhi",0,33
"Malabar Style Kitchen","New Delhi",0,33
"Mathura Lassi Wala","New Delhi",0,33
"Metropolitan Cafe","New Delhi",0,33
"Mr. Bake","New Delhi",0,33
Mughal-E-Zaika,"New Delhi",0,33
"Mukesh Bhojnalaya","New Delhi",0,33
"New Royal Blue Dhaba","New Delhi",0,33
"New Sharma Chicken Corner","New Delhi",0,33
Pakwan,"New Delhi",0,33
"Pizza Corner","New Delhi",0,33
"Pokhreli Kitchen","New Delhi",0,33
Rasoi,"New Delhi",0,33
"Satya Dhaba","New Delhi",0,33
"Sha-O-Lin Chinese Fast Food","New Delhi",0,33
"Shahi Chicken Corner","New Delhi",0,33
"Shama Muradabadi","New Delhi",0,33
"Sunil Punjabi Dhaba","New Delhi",0,33
"Sunita Dhaba","New Delhi",0,33
"Taste of India","New Delhi",0,33
"U.P. Al-Flah Restaurant","New Delhi",0,33
"Vaishno Da Dhaba","New Delhi",0,33
"Yadav Sweets","New Delhi",0,33
"ABC Restaurant","New Delhi",0,33
"Achi Restaurant","New Delhi",0,33
"Asian House Restaurant","New Delhi",0,33
"Cafe 59","New Delhi",0,33
"Drepung Loselling","New Delhi",0,33
"Dus Bab","New Delhi",0,33
"DZI House","New Delhi",0,33
"Good Luck Cafe","New Delhi",0,33
Kathmandu,"New Delhi",0,33
"Kullu Manali Restaurant","New Delhi",0,33
"Lhamo's Kitchen","New Delhi",0,33
"Lhasa Manthang Restaurant","New Delhi",0,33
"Lhasa Thali House","New Delhi",0,33
"Little Tibet","New Delhi",0,33
"Lotus House Restaurant","New Delhi",0,33
"Mahi Rasoi","New Delhi",0,33
"New Open Restaurant","New Delhi",0,33
"Rooftop Restaurant","New Delhi",0,33
"Somang House Restaurant","New Delhi",0,33
"Tandoori Khazana","New Delhi",0,33
"Tsopema Restaurant","New Delhi",0,33
"Snacks Point","New Delhi",0,33
"The Sweet Spot","New Delhi",0,33
"Kafe @ Museum","New Delhi",0,33
"Friends Cafe","New Delhi",0,33
"Mr. Tandoori Lal","New Delhi",0,33
"Om Sweets & Caterers","New Delhi",0,33
"Sardar Ji Take Away & Caterers","New Delhi",0,33
"Aman Vaishno Dhaba","New Delhi",0,33
"Anupam Hotel","New Delhi",0,33
"Bake Bank","New Delhi",0,33
Buzybee,"New Delhi",0,33
"Cafe Tandoor","New Delhi",0,33
"Chawlas 2","New Delhi",0,33
"Choksi Chinese","New Delhi",0,33
"Desi Chulha","New Delhi",0,33
"Fumble Foods","New Delhi",0,33
"Games v/s Cafe","New Delhi",0,33
"Goodies- Snacks N More","New Delhi",0,33
"Grubhouse Cafe","New Delhi",0,33
"Mr. Baker's","New Delhi",0,33
"Muradabadi Chicken Biryani & Dhaba","New Delhi",0,33
"Pakiza Restaurant","New Delhi",0,33
"Riddhi Siddhi Restaurant","New Delhi",0,33
"Rockers & Shockers","New Delhi",0,33
"Saikutir Food","New Delhi",0,33
"Satnaam Foods","New Delhi",0,33
Senorita's,"New Delhi",0,33
"Shri Bala Ji Rasoi","New Delhi",0,33
"South Indian","New Delhi",0,33
"Tip Top Eating Corner","New Delhi",0,33
ToLoveFromLove,"New Delhi",0,33
"Tripti Foods","New Delhi",0,33
"U Like","New Delhi",0,33
"Zayka chicken restaurant","New Delhi",0,33
"Creamy Creation","New Delhi",0,33
"Evergreen Food Corner","New Delhi",0,33
"K.D Corner","New Delhi",0,33
"A One Muradabadi","New Delhi",0,33
Annapurna,"New Delhi",0,33
"Cake Walkers","New Delhi",0,33
"Harish And Sonu Sudh Bhojnalya","New Delhi",0,33
"Mitra Da Dhaba","New Delhi",0,33
"Munchies Midnight Delivery","New Delhi",0,33
"Muradabadi Chicken Corner","New Delhi",0,33
"Riyaz Chicken Corner","New Delhi",0,33
"Romano's Pizza","New Delhi",0,33
"Royal Spice","New Delhi",0,33
"Sonu Bhojanalya","New Delhi",0,33
"The Deshi Bites","New Delhi",0,33
#hashtag,"New Delhi",0,33
"Al Zaika","New Delhi",0,33
"Ashiyan Foods","New Delhi",0,33
"Bake My Day","New Delhi",0,33
"Bhutani Chaap","New Delhi",0,33
"China Pan","New Delhi",0,33
"Chinese Fast Food","New Delhi",0,33
"Dilkhush Punjabi Dhaba","New Delhi",0,33
"Dragun Hut","New Delhi",0,33
Giani's,"New Delhi",0,33
"Kathi House","New Delhi",0,33
"Kerala Kitchen & Restaurant","New Delhi",0,33
"Retro Kichen","New Delhi",0,33
"The China Town","New Delhi",0,33
"The Urban Dhaba","New Delhi",0,33
"Twenty Four Seven","New Delhi",0,33
"Aap Ki Khatir","New Delhi",0,33
"Aggarwal Sweets","New Delhi",0,33
"Baskin Robbins","New Delhi",0,33
"Bikaner Sweets","New Delhi",0,33
"Bollywood Khana","New Delhi",0,33
"Cake And Bakes","New Delhi",0,33
"Cake Point","New Delhi",0,33
"Chinese Corner","New Delhi",0,33
"Choudhary Dhaba","New Delhi",0,33
"Green Chick Chop","New Delhi",0,33
"Green Chick Chop","New Delhi",0,33
"Gujjar Dhaba","New Delhi",0,33
"Hotel Aditi","New Delhi",0,33
"JMD Food Palace","New Delhi",0,33
"Kitchen Namaste","New Delhi",0,33
"Lajawab Chicken & Fish Fry","New Delhi",0,33
"Lotus Kitchen","New Delhi",0,33
"Manami Japanese Restaurant","New Delhi",0,33
"Manna Sweets & Restaurant","New Delhi",0,33
"Moets Curry Pot","New Delhi",0,33
"Mr. Sub","New Delhi",0,33
"New Gaurav Dhaba","New Delhi",0,33
"Pandit Ji Ki Apni Rasoi","New Delhi",0,33
"Rajdhani Restaurant","New Delhi",0,33
"Saraswati Food Corner","New Delhi",0,33
"Shri Balaji Bhojnalaya","New Delhi",0,33
"Swadist Bhojnalaya","New Delhi",0,33
"Swiss Gourmessa","New Delhi",0,33
"Truly Yours","New Delhi",0,33
"Uttrakhand Hotel","New Delhi",0,33
"Vandana Food Corner","New Delhi",0,33
"Zaika Biryani","New Delhi",0,33
"Aces - The Card Room","New Delhi",0,33
"Curzon - The Royal Bar","New Delhi",0,33
"London Eye - The Open Lounge","New Delhi",0,33
"Lord's - The Sports Lounge","New Delhi",0,33
"Viceroy - The Coffee Shop","New Delhi",0,33
"Sweeter Delight","New Delhi",0,33
"Amit Dhaba","New Delhi",0,33
"Apni Rasoi","New Delhi",0,33
"Chap Corner","New Delhi",0,33
"Chinese Corner","New Delhi",0,33
"Evergreen Punjabi Swad","New Delhi",0,33
Giani,"New Delhi",0,33
"Hot & Hot Shudhir Chinese Point","New Delhi",0,33
"Hungerz Hub","New Delhi",0,33
"Magic Mo:Mo Corner","New Delhi",0,33
"Malhotra's Zayeeka","New Delhi",0,33
"Moji Dhaba","New Delhi",0,33
"Naughty 9 Kitchen & Bar","New Delhi",0,33
"Street Chaat Chatoron Ka Adda","New Delhi",0,33
"Syall Kotian Da Dhaba","New Delhi",0,33
"Taaj Kitchen","New Delhi",0,33
"Tirath Sweets","New Delhi",0,33
"Tummyy Tull","New Delhi",0,33
"Bawarchi's Canteen","New Delhi",0,33
"Bikaner Restaurant","New Delhi",0,33
"Bikaner Sweets Chaat cafe","New Delhi",0,33
Brijwasi,"New Delhi",0,33
"Chaap Chaska","New Delhi",0,33
"Delhi Chaap Express","New Delhi",0,33
"Delhi Chaat Bhandar","New Delhi",0,33
"Delhite P笠tisserie","New Delhi",0,33
"Desi Dhaba","New Delhi",0,33
"Desi Thaat Amritsari Naan","New Delhi",0,33
"Dhaba Express","New Delhi",0,33
"Flavours Kitchen","New Delhi",0,33
"Food Campus","New Delhi",0,33
"Fresh Fast Food","New Delhi",0,33
"Gungun Tiffin Services","New Delhi",0,33
"Happy Italiano","New Delhi",0,33
"Haryana Bhojnalaya","New Delhi",0,33
"Hasty Tasty","New Delhi",0,33
"Inam Muradabadi","New Delhi",0,33
"Just In","New Delhi",0,33
"Jyoti Dhaba","New Delhi",0,33
"Lasha Chinese Food","New Delhi",0,33
"Lasha Chinese Food","New Delhi",0,33
"Lily Tasty Fast Food","New Delhi",0,33
"Maa Vaishno Dinesh Dhaba","New Delhi",0,33
"Madras Cafe","New Delhi",0,33
"NIK's Chicken Corner","New Delhi",0,33
"Om Shanti Foods","New Delhi",0,33
"Panj Tara","New Delhi",0,33
"Pasta Pizza & Roll Hut","New Delhi",0,33
"Pheva Tandooris","New Delhi",0,33
"Punjabi Delight","New Delhi",0,33
"Punjabi Parantha Station and Punjabi Thali","New Delhi",0,33
"Punjabi Paratha Station","New Delhi",0,33
"Raja Rasoi","New Delhi",0,33
Rollacious,"New Delhi",0,33
"Singh Chicken","New Delhi",0,33
"Special Tea Point","New Delhi",0,33
"Spl. Flavour Sodas & Fruit shakes","New Delhi",0,33
"Student Corner","New Delhi",0,33
"Taneja Corner","New Delhi",0,33
"Taste Zone","New Delhi",0,33
"Tea Point","New Delhi",0,33
"West Bangal Kolkata Hot Kathi Rolls","New Delhi",0,33
"Aggarwal Sweets","New Delhi",0,33
"Aggarwal Sweets","New Delhi",0,33
"Al Meraj Chicken Shop","New Delhi",0,33
"Chinese Food Corner","New Delhi",0,33
"Creative Food House","New Delhi",0,33
D.A.A.,"New Delhi",0,33
"Dee Cake Shop","New Delhi",0,33
"Jaca Restaurant","New Delhi",0,33
"King Of Roll","New Delhi",0,33
"Kirti Food Plaza","New Delhi",0,33
"KT's Shik-Shack","New Delhi",0,33
"Namaste Restaurant","New Delhi",0,33
"Nishaj Chicken Corner","New Delhi",0,33
"Royal Bakery","New Delhi",0,33
"S.R. Bakers","New Delhi",0,33
"Shahi Muradabadi","New Delhi",0,33
"Shree Vinayaga Restaurant","New Delhi",0,33
"The Cake Basket","New Delhi",0,33
"The Pure Kitchen","New Delhi",0,33
"The Yolmo Kitchen","New Delhi",0,33
Zawlbuk,"New Delhi",0,33
"Aditya Da Vaishno Dhaba","New Delhi",0,33
"Aggarwal Bikaner Sweets","New Delhi",0,33
"Aggarwal Sweet Centre","New Delhi",0,33
"Anjel China & Tibetian Food","New Delhi",0,33
"Annpurna Rasoi","New Delhi",0,33
"Apni Rasoi","New Delhi",0,33
"Bajrang Misthan Bhawan","New Delhi",0,33
"Bake Town","New Delhi",0,33
"Bikaner Sweets & Restaurant","New Delhi",0,33
"Brown Town Bakers","New Delhi",0,33
"Captain Food Factory","New Delhi",0,33
"Cheffron Bakery","New Delhi",0,33
"Chicken Darwar","New Delhi",0,33
"Chili's Treat","New Delhi",0,33
"Chilli Tadka","New Delhi",0,33
"Chinese Food Point","New Delhi",0,33
"Chinese Temptation","New Delhi",0,33
"Dana Pani","New Delhi",0,33
"Dev Sweets & Restaurant","New Delhi",0,33
"Dilli Darbar Chicken Point","New Delhi",0,33
"Food Point and Sweets Corner","New Delhi",0,33
"Green Chick Chop","New Delhi",0,33
"Grover Burfee & Cakes","New Delhi",0,33
"Hans's Planet-F","New Delhi",0,33
"Hotel Delhi 43","New Delhi",0,33
"Kanhaiya Fast Food","New Delhi",0,33
"Karol Bagh Ke Chhole Bhature","New Delhi",0,33
"King's Food","New Delhi",0,33
"Lamba Sweets Corner","New Delhi",0,33
"Laxmi Food Corner","New Delhi",0,33
"Lounge Bakery","New Delhi",0,33
"Mehtaab Sweet Corner & Restaurant","New Delhi",0,33
"Melting Food Point","New Delhi",0,33
"Mithla Dhabha","New Delhi",0,33
"Mittal Caterer","New Delhi",0,33
"Mittal Restaurant & Fast Food","New Delhi",0,33
"NBC Nirankari Bakers","New Delhi",0,33
